date time,date,time,latitude,longitude,accuracy(m),altitude(m),speed(m/s),bearing(deg),sat_used,sat_inview
09-07-23 00:33,09-07-23,00:33:45,-8.89573839,116.302817,4.00,58.259,0.637,242,22,28
09-07-23 00:36,09-07-23,00:36:44,-8.89588264,116.3028514,4.00,55.069,0.02,78,22,32
09-07-23 00:36,09-07-23,00:36:45,-8.89588259,116.3028513,4.00,55.105,0.009,78,22,30
09-07-23 00:36,09-07-23,00:36:46,-8.89588198,116.3028525,4.00,55.074,0.141,78,21,31
09-07-23 00:36,09-07-23,00:36:47,-8.89587935,116.3028602,4.00,55.089,0.529,73,22,32
09-07-23 00:36,09-07-23,00:36:48,-8.89587398,116.302876,4.00,55.048,1.174,71,22,31
09-07-23 00:36,09-07-23,00:36:49,-8.89586464,116.3029031,4.00,55.094,1.981,71,23,32
09-07-23 00:36,09-07-23,00:36:50,-8.89584943,116.3029489,4.00,55.172,3.135,72,21,32
09-07-23 00:36,09-07-23,00:36:51,-8.89583016,116.3030076,4.00,55.232,4.243,72,23,31
09-07-23 00:36,09-07-23,00:36:52,-8.89581024,116.3030687,4.00,55.311,5.06,72,22,32
09-07-23 00:36,09-07-23,00:36:53,-8.89578783,116.3031389,4.00,55.31,5.792,72,23,32
09-07-23 00:36,09-07-23,00:36:54,-8.89576445,116.303213,4.00,55.386,6.361,72,22,31
09-07-23 00:36,09-07-23,00:36:55,-8.89573977,116.303288,4.00,55.566,6.775,73,22,31
09-07-23 00:36,09-07-23,00:36:56,-8.89571798,116.3033622,4.00,55.607,8.515,74,22,31
09-07-23 00:36,09-07-23,00:36:57,-8.89569725,116.3034373,4.00,55.716,8.458,74,22,32
09-07-23 00:36,09-07-23,00:36:58,-8.89567633,116.3035112,4.00,55.753,8.409,74,21,32
09-07-23 00:36,09-07-23,00:36:59,-8.89565636,116.303585,4.00,55.831,8.353,75,22,31
09-07-23 00:37,09-07-23,00:37:00,-8.89563763,116.3036584,4.00,55.922,8.316,75,22,31
09-07-23 00:37,09-07-23,00:37:01,-8.89562017,116.3037299,4.00,56.145,8.211,75,22,32
09-07-23 00:37,09-07-23,00:37:02,-8.89560194,116.3038015,4.00,55.87,8.146,76,20,33
09-07-23 00:37,09-07-23,00:37:03,-8.89558402,116.303874,4.00,55.907,8.18,76,22,32
09-07-23 00:37,09-07-23,00:37:04,-8.89556486,116.3039457,4.00,55.97,8.128,75,22,33
09-07-23 00:37,09-07-23,00:37:05,-8.89554646,116.3040164,4.00,56.015,8.087,75,21,32
09-07-23 00:37,09-07-23,00:37:06,-8.89552858,116.3040871,4.00,56.077,8.037,76,22,33
09-07-23 00:37,09-07-23,00:37:07,-8.89551057,116.3041563,4.00,56.267,7.956,75,21,32
09-07-23 00:37,09-07-23,00:37:08,-8.89549159,116.3042259,4.00,56.271,7.962,75,22,31
09-07-23 00:37,09-07-23,00:37:09,-8.89547236,116.3042946,4.00,56.324,7.911,74,22,32
09-07-23 00:37,09-07-23,00:37:10,-8.89545115,116.3043642,4.00,56.329,7.873,73,22,31
09-07-23 00:37,09-07-23,00:37:11,-8.89543148,116.304432,4.00,56.363,7.797,73,23,32
09-07-23 00:37,09-07-23,00:37:12,-8.89541189,116.3044991,4.00,56.382,7.759,74,22,32
09-07-23 00:37,09-07-23,00:37:13,-8.89539331,116.3045674,4.00,56.379,7.724,74,21,32
09-07-23 00:37,09-07-23,00:37:14,-8.89537507,116.3046352,4.00,56.443,7.675,75,23,32
09-07-23 00:37,09-07-23,00:37:15,-8.89535709,116.304702,4.00,56.469,7.625,75,22,33
09-07-23 00:37,09-07-23,00:37:16,-8.89533896,116.3047687,4.00,56.521,7.579,75,22,33
09-07-23 00:37,09-07-23,00:37:17,-8.89532116,116.3048352,4.00,56.541,7.534,75,23,33
09-07-23 00:37,09-07-23,00:37:18,-8.89530355,116.3049008,4.00,56.544,7.489,75,22,32
09-07-23 00:37,09-07-23,00:37:19,-8.8952866,116.3049661,4.00,56.54,7.461,75,23,32
09-07-23 00:37,09-07-23,00:37:20,-8.89526976,116.305031,4.00,56.535,7.409,75,23,33
09-07-23 00:37,09-07-23,00:37:21,-8.89525217,116.3050958,4.00,56.525,7.367,75,23,31
09-07-23 00:37,09-07-23,00:37:22,-8.89523422,116.3051599,4.00,56.542,7.323,75,23,33
09-07-23 00:37,09-07-23,00:37:23,-8.89521545,116.3052237,4.00,56.572,7.286,74,21,33
09-07-23 00:37,09-07-23,00:37:24,-8.89519655,116.3052865,4.00,56.613,7.224,73,21,32
09-07-23 00:37,09-07-23,00:37:25,-8.89517713,116.3053488,4.00,56.659,7.168,73,23,31
09-07-23 00:37,09-07-23,00:37:26,-8.89515872,116.3054108,4.00,56.706,7.104,74,23,33
09-07-23 00:37,09-07-23,00:37:27,-8.89514151,116.3054729,4.00,56.718,7.063,74,22,32
09-07-23 00:37,09-07-23,00:37:28,-8.8951245,116.3055345,4.00,56.692,7.022,74,23,33
09-07-23 00:37,09-07-23,00:37:29,-8.89510734,116.3055957,4.00,56.719,6.968,74,23,32
09-07-23 00:37,09-07-23,00:37:30,-8.89508998,116.3056563,4.00,56.711,6.934,74,23,33
09-07-23 00:37,09-07-23,00:37:31,-8.89507207,116.3057165,4.00,56.726,6.883,73,22,33
09-07-23 00:37,09-07-23,00:37:32,-8.89505335,116.3057803,4.00,56.738,7.282,73,22,32
09-07-23 00:37,09-07-23,00:37:33,-8.8950323,116.3058502,4.00,56.75,8.03,73,23,33
09-07-23 00:37,09-07-23,00:37:34,-8.89501045,116.3059215,4.00,56.757,8.181,73,23,33
09-07-23 00:37,09-07-23,00:37:35,-8.89499028,116.3059926,4.00,56.778,8.139,74,22,33
09-07-23 00:37,09-07-23,00:37:36,-8.89497213,116.306064,4.00,56.76,8.118,75,23,33
09-07-23 00:37,09-07-23,00:37:37,-8.89495341,116.3061351,4.00,56.792,8.081,75,22,33
09-07-23 00:37,09-07-23,00:37:38,-8.89493575,116.3062061,4.00,56.798,8.044,76,22,33
09-07-23 00:37,09-07-23,00:37:39,-8.8949185,116.3062768,4.00,56.793,8.013,76,23,33
09-07-23 00:37,09-07-23,00:37:40,-8.89490117,116.3063473,4.00,56.798,7.989,76,22,32
09-07-23 00:37,09-07-23,00:37:41,-8.89488422,116.3064176,4.00,56.816,7.944,76,23,31
09-07-23 00:37,09-07-23,00:37:42,-8.89486602,116.3064874,4.00,56.822,7.925,75,23,31
09-07-23 00:37,09-07-23,00:37:43,-8.89484733,116.3065566,4.00,56.828,7.902,75,23,32
09-07-23 00:37,09-07-23,00:37:44,-8.89482828,116.3066254,4.00,56.846,7.866,74,23,32
09-07-23 00:37,09-07-23,00:37:45,-8.89480888,116.3066938,4.00,56.848,7.835,74,23,32
09-07-23 00:37,09-07-23,00:37:46,-8.89479066,116.3067623,4.00,56.854,7.805,75,23,32
09-07-23 00:37,09-07-23,00:37:47,-8.8947725,116.3068305,4.00,56.862,7.774,75,23,31
09-07-23 00:37,09-07-23,00:37:48,-8.89475443,116.3068985,4.00,56.846,7.732,75,23,32
09-07-23 00:37,09-07-23,00:37:49,-8.89473603,116.3069662,4.00,56.828,7.712,75,23,31
09-07-23 00:37,09-07-23,00:37:50,-8.89471777,116.3070337,4.00,56.812,7.693,75,23,32
09-07-23 00:37,09-07-23,00:37:51,-8.89469941,116.3071009,4.00,56.811,7.68,75,23,33
09-07-23 00:37,09-07-23,00:37:52,-8.89468125,116.3071683,4.00,56.759,7.68,75,23,32
09-07-23 00:37,09-07-23,00:37:53,-8.89466311,116.3072361,4.00,56.748,7.7,75,23,33
09-07-23 00:37,09-07-23,00:37:54,-8.89464493,116.3073037,3.00,56.695,7.703,75,23,32
09-07-23 00:37,09-07-23,00:37:55,-8.89462701,116.3073714,1.50,56.625,7.719,75,23,33
09-07-23 00:37,09-07-23,00:37:56,-8.89461011,116.3074381,1.50,56.63,7.694,76,22,32
09-07-23 00:37,09-07-23,00:37:57,-8.8945932,116.3075057,2.00,56.656,7.674,76,23,31
09-07-23 00:37,09-07-23,00:37:58,-8.89457717,116.307573,2.00,56.686,7.643,76,23,32
09-07-23 00:37,09-07-23,00:37:59,-8.89456042,116.30764,2.00,56.685,7.605,76,23,33
09-07-23 00:38,09-07-23,00:38:00,-8.89454341,116.3077057,2.00,56.671,7.551,76,22,31
09-07-23 00:38,09-07-23,00:38:01,-8.8945286,116.3077724,2.00,56.662,7.494,79,23,32
09-07-23 00:38,09-07-23,00:38:02,-8.89452042,116.3078372,2.00,56.64,7.427,83,23,32
09-07-23 00:38,09-07-23,00:38:03,-8.89451557,116.3079046,2.00,56.639,7.403,87,23,31
09-07-23 00:38,09-07-23,00:38:04,-8.89451537,116.3079739,2.00,56.594,7.398,91,21,33
09-07-23 00:38,09-07-23,00:38:05,-8.89452072,116.3080421,3.00,56.557,7.373,96,23,32
09-07-23 00:38,09-07-23,00:38:06,-8.89453164,116.3081089,3.00,56.539,7.346,102,23,32
09-07-23 00:38,09-07-23,00:38:07,-8.89454967,116.3081705,3.00,56.563,7.306,110,23,33
09-07-23 00:38,09-07-23,00:38:08,-8.89457453,116.3082303,3.00,56.512,7.3,113,23,33
09-07-23 00:38,09-07-23,00:38:09,-8.89460316,116.3082898,3.00,56.507,7.216,118,23,33
09-07-23 00:38,09-07-23,00:38:10,-8.89463051,116.3083411,3.00,56.463,6.859,125,22,33
09-07-23 00:38,09-07-23,00:38:11,-8.8946731,116.3083908,3.00,56.493,7.099,134,23,33
09-07-23 00:38,09-07-23,00:38:12,-8.89472217,116.3084334,3.00,56.508,7.009,143,22,32
09-07-23 00:38,09-07-23,00:38:13,-8.89477581,116.3084673,3.00,56.469,6.94,153,23,32
09-07-23 00:38,09-07-23,00:38:14,-8.89483532,116.3084922,3.00,56.389,6.895,161,23,33
09-07-23 00:38,09-07-23,00:38:15,-8.89489595,116.3085055,3.00,56.358,6.821,170,23,33
09-07-23 00:38,09-07-23,00:38:16,-8.89495836,116.3085118,3.00,56.346,7.024,177,21,33
09-07-23 00:38,09-07-23,00:38:17,-8.89503044,116.3085151,3.00,56.317,7.819,180,23,33
09-07-23 00:38,09-07-23,00:38:18,-8.89510587,116.3085154,3.00,56.289,8.119,180,23,33
09-07-23 00:38,09-07-23,00:38:19,-8.89517895,116.3085159,3.00,56.268,8.064,179,23,33
09-07-23 00:38,09-07-23,00:38:20,-8.89525167,116.3085168,3.00,56.293,8.015,179,23,33
09-07-23 00:38,09-07-23,00:38:21,-8.89532576,116.3085188,3.00,56.318,7.946,179,22,33
09-07-23 00:38,09-07-23,00:38:22,-8.89539753,116.3085194,3.00,56.364,7.89,179,23,33
09-07-23 00:38,09-07-23,00:38:23,-8.89546908,116.3085195,3.00,56.347,7.833,179,23,33
09-07-23 00:38,09-07-23,00:38:24,-8.89554143,116.3085202,3.00,56.31,7.782,178,22,33
09-07-23 00:38,09-07-23,00:38:25,-8.89561081,116.3085247,3.00,56.313,7.742,175,23,33
09-07-23 00:38,09-07-23,00:38:26,-8.89567843,116.3085311,3.00,56.246,7.704,173,23,33
09-07-23 00:38,09-07-23,00:38:27,-8.8957459,116.3085408,3.00,56.229,7.675,171,23,33
09-07-23 00:38,09-07-23,00:38:28,-8.89581436,116.3085498,3.00,56.218,7.661,172,22,34
09-07-23 00:38,09-07-23,00:38:29,-8.89588262,116.3085584,3.00,56.162,7.67,173,22,34
09-07-23 00:38,09-07-23,00:38:30,-8.89594997,116.3085652,3.00,56.096,7.695,174,22,34
09-07-23 00:38,09-07-23,00:38:31,-8.89601729,116.3085718,3.00,56.055,7.709,174,23,34
09-07-23 00:38,09-07-23,00:38:32,-8.89608629,116.3085775,3.00,56.029,7.751,175,23,34
09-07-23 00:38,09-07-23,00:38:33,-8.8961561,116.3085814,3.00,56.02,7.758,177,23,34
09-07-23 00:38,09-07-23,00:38:34,-8.89622688,116.308585,3.00,55.97,7.801,177,23,34
09-07-23 00:38,09-07-23,00:38:35,-8.89629768,116.3085872,3.00,55.89,7.831,178,23,34
09-07-23 00:38,09-07-23,00:38:36,-8.89636898,116.3085883,3.00,55.798,7.864,179,23,34
09-07-23 00:38,09-07-23,00:38:37,-8.89644133,116.3085882,3.00,55.756,7.908,181,22,34
09-07-23 00:38,09-07-23,00:38:38,-8.89651497,116.3085852,3.00,55.653,7.95,183,24,34
09-07-23 00:38,09-07-23,00:38:39,-8.89658834,116.3085786,3.00,55.577,7.989,186,24,34
09-07-23 00:38,09-07-23,00:38:40,-8.89665989,116.3085663,3.00,55.471,8.037,191,24,34
09-07-23 00:38,09-07-23,00:38:41,-8.89672932,116.3085462,3.00,55.331,8.115,198,24,34
09-07-23 00:38,09-07-23,00:38:42,-8.89679517,116.3085167,3.00,55.235,8.177,207,24,33
09-07-23 00:38,09-07-23,00:38:43,-8.89685693,116.3084786,3.00,55.244,8.214,215,24,34
09-07-23 00:38,09-07-23,00:38:44,-8.89691347,116.3084323,3.00,55.17,8.252,223,24,34
09-07-23 00:38,09-07-23,00:38:45,-8.89696342,116.3083789,3.00,55.182,8.147,231,24,34
09-07-23 00:38,09-07-23,00:38:46,-8.8970069,116.3083205,3.00,55.237,7.998,240,24,34
09-07-23 00:38,09-07-23,00:38:47,-8.89703935,116.3082578,3.00,55.281,7.825,252,24,34
09-07-23 00:38,09-07-23,00:38:48,-8.89705782,116.3081888,3.00,55.265,7.657,264,23,34
09-07-23 00:38,09-07-23,00:38:49,-8.89706227,116.3081203,3.00,55.328,7.497,272,24,34
09-07-23 00:38,09-07-23,00:38:50,-8.89706146,116.3080542,3.00,55.373,7.44,272,25,33
09-07-23 00:38,09-07-23,00:38:51,-8.89706531,116.307988,3.00,55.415,7.34,266,24,33
09-07-23 00:38,09-07-23,00:38:52,-8.89707816,116.3079234,3.00,55.465,7.236,256,25,33
09-07-23 00:38,09-07-23,00:38:53,-8.89710326,116.307865,3.00,55.5,7.138,242,25,33
09-07-23 00:38,09-07-23,00:38:54,-8.89714008,116.307816,3.00,55.452,7.098,228,23,33
09-07-23 00:38,09-07-23,00:38:55,-8.89718664,116.3077755,3.00,55.329,7.048,215,25,33
09-07-23 00:38,09-07-23,00:38:56,-8.89723955,116.3077397,3.00,55.245,7.085,210,25,32
09-07-23 00:38,09-07-23,00:38:57,-8.89729492,116.3077069,3.00,55.14,7.1,206,25,33
09-07-23 00:38,09-07-23,00:38:58,-8.89735237,116.3076786,3.00,55.06,7.115,203,25,32
09-07-23 00:38,09-07-23,00:38:59,-8.89741077,116.3076546,3.00,54.939,7.144,199,24,33
09-07-23 00:39,09-07-23,00:39:00,-8.89747265,116.3076334,3.00,54.849,7.194,195,25,33
09-07-23 00:39,09-07-23,00:39:01,-8.8975368,116.3076187,3.00,54.783,7.257,187,23,33
09-07-23 00:39,09-07-23,00:39:02,-8.89760518,116.3076149,3.00,54.694,7.295,177,25,33
09-07-23 00:39,09-07-23,00:39:03,-8.89766946,116.3076218,3.00,54.674,7.289,166,25,33
09-07-23 00:39,09-07-23,00:39:04,-8.89772922,116.3076425,3.00,54.72,7.256,156,24,33
09-07-23 00:39,09-07-23,00:39:05,-8.89778424,116.3076735,3.00,54.76,7.156,148,25,33
09-07-23 00:39,09-07-23,00:39:06,-8.89783665,116.3077105,3.00,54.854,7.144,143,25,33
09-07-23 00:39,09-07-23,00:39:07,-8.89789013,116.3077548,3.00,55.12,7.721,138,25,33
09-07-23 00:39,09-07-23,00:39:08,-8.89794608,116.3078046,3.00,55.167,8.222,137,24,32
09-07-23 00:39,09-07-23,00:39:09,-8.89800254,116.3078572,3.00,55.239,8.435,136,24,32
09-07-23 00:39,09-07-23,00:39:10,-8.89805456,116.3079074,3.00,55.274,8.092,136,24,31
09-07-23 00:39,09-07-23,00:39:11,-8.89810827,116.3079572,3.00,55.307,8.216,135,24,31
09-07-23 00:39,09-07-23,00:39:12,-8.89816003,116.3080086,3.00,55.358,8.1,133,24,31
09-07-23 00:39,09-07-23,00:39:13,-8.89820893,116.3080624,3.00,55.38,8.029,132,24,31
09-07-23 00:39,09-07-23,00:39:14,-8.89825603,116.3081173,3.00,55.344,7.948,132,24,31
09-07-23 00:39,09-07-23,00:39:15,-8.8983048,116.3081709,3.00,55.33,7.883,132,24,31
09-07-23 00:39,09-07-23,00:39:16,-8.89835222,116.3082233,3.00,55.327,7.813,131,24,31
09-07-23 00:39,09-07-23,00:39:17,-8.89839722,116.3082769,3.00,55.347,7.733,129,24,31
09-07-23 00:39,09-07-23,00:39:18,-8.89843956,116.3083316,3.00,55.372,7.645,128,23,31
09-07-23 00:39,09-07-23,00:39:19,-8.8984797,116.3083858,3.00,55.354,7.605,127,23,31
09-07-23 00:39,09-07-23,00:39:20,-8.89852078,116.3084414,3.00,55.315,7.575,128,23,31
09-07-23 00:39,09-07-23,00:39:21,-8.8985644,116.3084957,3.00,55.278,7.528,129,23,31
09-07-23 00:39,09-07-23,00:39:22,-8.89860894,116.3085483,3.00,55.238,7.502,131,22,30
09-07-23 00:39,09-07-23,00:39:23,-8.89865533,116.3085991,3.00,55.203,7.499,132,23,31
09-07-23 00:39,09-07-23,00:39:24,-8.8987024,116.3086497,3.00,55.135,7.528,133,23,31
09-07-23 00:39,09-07-23,00:39:25,-8.89874815,116.3086998,3.00,55.107,7.514,133,23,31
09-07-23 00:39,09-07-23,00:39:26,-8.89879631,116.3087494,3.00,55.023,7.591,135,23,30
09-07-23 00:39,09-07-23,00:39:27,-8.89884656,116.3087957,3.00,54.953,7.61,138,22,31
09-07-23 00:39,09-07-23,00:39:28,-8.89890013,116.3088383,3.00,54.891,7.61,143,23,30
09-07-23 00:39,09-07-23,00:39:29,-8.89895745,116.3088768,3.00,54.839,7.588,149,23,31
09-07-23 00:39,09-07-23,00:39:30,-8.89901827,116.3089079,3.00,54.785,7.582,157,23,31
09-07-23 00:39,09-07-23,00:39:31,-8.89908219,116.3089295,3.00,54.843,7.517,165,22,31
09-07-23 00:39,09-07-23,00:39:32,-8.89914845,116.3089412,3.00,54.819,7.503,172,22,31
09-07-23 00:39,09-07-23,00:39:33,-8.89921513,116.3089498,3.00,54.857,7.447,173,23,31
09-07-23 00:39,09-07-23,00:39:34,-8.89928164,116.3089562,3.00,54.856,7.389,175,23,31
09-07-23 00:39,09-07-23,00:39:35,-8.89934861,116.3089606,3.00,54.87,7.322,177,23,31
09-07-23 00:39,09-07-23,00:39:36,-8.89941449,116.3089623,3.00,54.851,7.291,178,23,31
09-07-23 00:39,09-07-23,00:39:37,-8.89948065,116.3089626,3.00,54.965,7.222,179,24,31
09-07-23 00:39,09-07-23,00:39:38,-8.89954745,116.3089642,3.00,54.936,7.208,178,24,30
09-07-23 00:39,09-07-23,00:39:39,-8.89961364,116.3089656,3.00,54.937,7.171,178,24,30
09-07-23 00:39,09-07-23,00:39:40,-8.8996801,116.3089675,3.00,54.976,7.129,178,24,30
09-07-23 00:39,09-07-23,00:39:41,-8.89974406,116.308969,3.00,54.93,7.068,178,23,30
09-07-23 00:39,09-07-23,00:39:42,-8.89980772,116.3089715,3.00,54.932,7.021,178,22,30
09-07-23 00:39,09-07-23,00:39:43,-8.89987057,116.3089746,3.00,54.973,6.976,178,23,30
09-07-23 00:39,09-07-23,00:39:44,-8.89993296,116.3089769,3.00,54.96,6.93,178,23,30
09-07-23 00:39,09-07-23,00:39:45,-8.89999422,116.3089802,3.00,54.969,6.876,178,23,30
09-07-23 00:39,09-07-23,00:39:46,-8.90005866,116.3089824,3.00,54.999,7.001,177,23,30
09-07-23 00:39,09-07-23,00:39:47,-8.90012968,116.3089869,3.00,54.972,7.731,177,23,30
09-07-23 00:39,09-07-23,00:39:48,-8.90020275,116.3089913,3.00,54.949,7.888,177,23,30
09-07-23 00:39,09-07-23,00:39:49,-8.90027442,116.3089955,3.00,54.975,7.833,177,23,30
09-07-23 00:39,09-07-23,00:39:50,-8.90034428,116.3089995,3.00,55.012,7.777,178,23,30
09-07-23 00:39,09-07-23,00:39:51,-8.90041562,116.3090024,3.00,54.977,7.724,178,23,30
09-07-23 00:39,09-07-23,00:39:52,-8.90048501,116.3090057,3.00,54.976,7.682,178,23,30
09-07-23 00:39,09-07-23,00:39:53,-8.90055338,116.3090079,3.00,54.984,7.627,179,24,30
09-07-23 00:39,09-07-23,00:39:54,-8.90062109,116.3090089,3.00,54.983,7.572,180,24,30
09-07-23 00:39,09-07-23,00:39:55,-8.90068819,116.3090088,3.00,54.968,7.531,181,24,30
09-07-23 00:39,09-07-23,00:39:56,-8.90075633,116.309006,3.00,54.932,7.5,183,24,29
09-07-23 00:39,09-07-23,00:39:57,-8.90082346,116.3090008,3.00,54.909,7.451,186,24,30
09-07-23 00:39,09-07-23,00:39:58,-8.90089122,116.3089927,3.00,54.894,7.416,189,24,30
09-07-23 00:39,09-07-23,00:39:59,-8.90095748,116.3089802,3.00,54.92,7.371,193,24,30
09-07-23 00:40,09-07-23,00:40:00,-8.90102112,116.3089624,3.00,54.904,7.34,198,24,30
09-07-23 00:40,09-07-23,00:40:01,-8.90108144,116.3089399,3.00,55.003,7.242,203,24,30
09-07-23 00:40,09-07-23,00:40:02,-8.90113954,116.3089128,3.00,55.023,7.209,208,24,29
09-07-23 00:40,09-07-23,00:40:03,-8.90119471,116.3088803,3.00,55.027,7.147,212,23,29
09-07-23 00:40,09-07-23,00:40:04,-8.90124543,116.3088431,3.00,54.996,7.064,217,24,30
09-07-23 00:40,09-07-23,00:40:05,-8.90129325,116.3088029,3.00,54.965,7.006,219,24,30
09-07-23 00:40,09-07-23,00:40:06,-8.90134137,116.3087632,3.00,54.945,6.956,218,24,29
09-07-23 00:40,09-07-23,00:40:07,-8.90139029,116.308726,3.00,55.012,6.853,217,24,30
09-07-23 00:40,09-07-23,00:40:08,-8.9014388,116.3086886,3.00,55.036,6.822,216,24,30
09-07-23 00:40,09-07-23,00:40:09,-8.90148824,116.3086517,3.00,55.125,6.758,217,24,30
09-07-23 00:40,09-07-23,00:40:10,-8.90153618,116.3086152,3.00,55.064,6.631,218,24,29
09-07-23 00:40,09-07-23,00:40:11,-8.90158368,116.3085758,3.00,55.065,7.006,219,22,30
09-07-23 00:40,09-07-23,00:40:12,-8.90163754,116.3085302,3.00,55.052,7.796,220,22,30
09-07-23 00:40,09-07-23,00:40:13,-8.90169343,116.3084809,3.00,55.033,8.115,221,23,30
09-07-23 00:40,09-07-23,00:40:14,-8.90174788,116.3084302,3.00,55.063,8.08,222,23,29
09-07-23 00:40,09-07-23,00:40:15,-8.90180212,116.3083793,3.00,54.864,8.037,222,23,30
09-07-23 00:40,09-07-23,00:40:16,-8.90185448,116.3083318,3.00,54.837,7.982,221,23,30
09-07-23 00:40,09-07-23,00:40:17,-8.90190932,116.3082837,3.00,54.815,7.918,221,23,30
09-07-23 00:40,09-07-23,00:40:18,-8.90196269,116.3082374,3.00,54.794,7.853,220,23,29
09-07-23 00:40,09-07-23,00:40:19,-8.90201575,116.3081918,3.00,54.786,7.79,220,24,29
09-07-23 00:40,09-07-23,00:40:20,-8.90206872,116.3081459,3.00,54.744,7.73,220,24,29
09-07-23 00:40,09-07-23,00:40:21,-8.90212279,116.3081006,3.00,54.729,7.675,221,24,29
09-07-23 00:40,09-07-23,00:40:22,-8.90217487,116.3080556,3.00,54.748,7.591,221,23,29
09-07-23 00:40,09-07-23,00:40:23,-8.90222528,116.30801,3.00,54.756,7.515,222,23,30
09-07-23 00:40,09-07-23,00:40:24,-8.90227425,116.3079631,3.00,54.764,7.421,224,23,30
09-07-23 00:40,09-07-23,00:40:25,-8.90232001,116.3079154,3.00,54.771,7.305,226,23,30
09-07-23 00:40,09-07-23,00:40:26,-8.90236396,116.3078655,3.00,54.779,7.202,229,23,30
09-07-23 00:40,09-07-23,00:40:27,-8.90240306,116.3078171,3.00,54.776,7.081,231,23,30
09-07-23 00:40,09-07-23,00:40:28,-8.90244054,116.3077676,3.00,54.866,6.96,234,23,30
09-07-23 00:40,09-07-23,00:40:29,-8.90247542,116.307717,3.00,54.905,6.831,237,24,30
09-07-23 00:40,09-07-23,00:40:30,-8.90250725,116.3076656,3.00,54.984,6.65,240,23,30
09-07-23 00:40,09-07-23,00:40:31,-8.90253522,116.3076155,3.00,55.047,6.452,244,23,30
09-07-23 00:40,09-07-23,00:40:32,-8.9025591,116.3075629,3.00,55.126,6.364,249,23,30
09-07-23 00:40,09-07-23,00:40:33,-8.90258016,116.3075021,3.00,55.191,7.079,254,24,30
09-07-23 00:40,09-07-23,00:40:34,-8.90259714,116.3074329,3.00,55.345,7.727,259,23,30
09-07-23 00:40,09-07-23,00:40:35,-8.90260925,116.3073623,3.00,55.437,7.736,264,23,30
09-07-23 00:40,09-07-23,00:40:36,-8.90261941,116.3072937,3.00,55.552,7.569,262,24,30
09-07-23 00:40,09-07-23,00:40:37,-8.9026305,116.3072278,3.00,55.591,7.402,260,23,29
09-07-23 00:40,09-07-23,00:40:38,-8.90264376,116.307162,3.00,55.712,7.249,258,23,30
09-07-23 00:40,09-07-23,00:40:39,-8.90265706,116.3070962,3.00,55.754,7.151,258,23,30
09-07-23 00:40,09-07-23,00:40:40,-8.90267096,116.3070322,3.00,55.785,7.077,257,22,30
09-07-23 00:40,09-07-23,00:40:41,-8.90268536,116.3069703,3.00,55.792,7.029,257,23,30
09-07-23 00:40,09-07-23,00:40:42,-8.90269955,116.3069096,3.00,55.756,7.004,256,24,30
09-07-23 00:40,09-07-23,00:40:43,-8.90271454,116.3068512,3.00,55.707,6.985,255,24,29
09-07-23 00:40,09-07-23,00:40:44,-8.90272979,116.3067903,3.00,55.697,6.94,255,22,29
09-07-23 00:40,09-07-23,00:40:45,-8.9027465,116.3067299,3.00,55.693,6.91,254,23,29
09-07-23 00:40,09-07-23,00:40:46,-8.90276347,116.3066712,3.00,55.626,6.896,254,22,29
09-07-23 00:40,09-07-23,00:40:47,-8.9027828,116.3066113,3.00,55.612,7.054,252,23,30
09-07-23 00:40,09-07-23,00:40:48,-8.90280867,116.3065461,3.00,55.599,7.792,246,22,31
09-07-23 00:40,09-07-23,00:40:49,-8.90284247,116.3064776,3.00,55.502,8.375,243,22,31
09-07-23 00:40,09-07-23,00:40:50,-8.90287782,116.3064092,3.00,55.413,8.625,242,23,31
09-07-23 00:40,09-07-23,00:40:51,-8.90291561,116.3063409,3.00,55.309,8.667,240,23,30
09-07-23 00:40,09-07-23,00:40:52,-8.90295721,116.3062742,3.00,55.211,8.718,236,22,31
09-07-23 00:40,09-07-23,00:40:53,-8.90300384,116.306212,2.00,55.099,8.785,231,22,31
09-07-23 00:40,09-07-23,00:40:54,-8.90305641,116.3061521,2.00,54.923,8.844,227,23,31
09-07-23 00:40,09-07-23,00:40:55,-8.90311464,116.3060952,2.00,54.808,8.962,223,23,31
09-07-23 00:40,09-07-23,00:40:56,-8.90317565,116.3060405,2.00,54.715,9.06,221,21,30
09-07-23 00:40,09-07-23,00:40:57,-8.90323825,116.3059864,3.00,54.589,9.137,220,22,30
09-07-23 00:40,09-07-23,00:40:58,-8.90330002,116.3059311,3.00,54.531,9.199,221,22,31
09-07-23 00:40,09-07-23,00:40:59,-8.90336188,116.3058741,3.00,54.436,9.237,223,22,30
09-07-23 00:41,09-07-23,00:41:00,-8.9034195,116.3058168,3.00,54.355,9.265,224,21,29
09-07-23 00:41,09-07-23,00:41:01,-8.90347834,116.3057566,3.00,54.228,9.308,226,21,31
09-07-23 00:41,09-07-23,00:41:02,-8.90353618,116.305694,3.00,54.182,9.33,227,21,31
09-07-23 00:41,09-07-23,00:41:03,-8.90359186,116.3056312,3.00,54.128,9.333,229,22,31
09-07-23 00:41,09-07-23,00:41:04,-8.90364579,116.3055656,3.00,54.09,9.302,230,23,31
09-07-23 00:41,09-07-23,00:41:05,-8.90369886,116.3055003,3.00,54.082,9.266,231,23,31
